Epoch,Train_Acc,Test_Acc,Train_Loss
1,56.26,54.690000000000005,1.5947829328686989
2,72.426,70.11,1.06958418497649
3,76.018,71.78,0.795547172389067
4,83.44200000000001,78.05,0.6445721692365148
5,85.15,78.11,0.5392533805211792
6,87.642,79.45,0.45519503055478605
7,91.084,81.64,0.3869881068768404
8,91.55799999999999,81.04,0.3235591805690085
9,91.77,80.22,0.27844029348677074
10,93.54599999999999,81.08,0.23896793258921875
11,93.732,80.45,0.20829057015592942
12,94.842,80.07,0.17799897379982654
13,94.858,81.17,0.15742196220323404
14,95.312,80.60000000000001,0.14580248092132075
15,95.808,81.71000000000001,0.13358753530160927
16,95.666,80.39,0.13141748681188087
17,96.016,81.11,0.11162178468225939
18,96.122,80.96,0.11089263015838764
19,94.938,79.55,0.10915083980933309
20,96.796,81.39999999999999,0.10974175566771661
21,97.68,82.5,0.08867009208493573
22,97.774,82.24000000000001,0.08964678982708632
23,97.858,82.3,0.09098043198556736
24,98.07000000000001,82.21000000000001,0.0814337711811037
25,98.208,82.44,0.08530501410206709
26,97.48,81.99,0.08065741390461469
27,97.982,82.02000000000001,0.08641628982842235
28,97.878,80.99,0.07413175742914829
29,96.576,81.17999999999999,0.06880731361202391
30,98.18599999999999,82.58,0.07522848133897514
31,98.224,82.57,0.07337342697339218
32,98.21600000000001,82.24000000000001,0.06533662112966558
33,97.912,81.91000000000001,0.07022941447249578
34,97.804,81.98,0.05592727334849844
35,97.726,81.87,0.06762977676783793
36,97.206,81.78,0.06528774256323157
37,98.586,83.03,0.06811603806797377
38,99.134,83.3,0.05590300011257117
39,98.86,82.97,0.05923109650580615
40,98.08200000000001,82.05,0.05944403664618635
41,97.616,81.32000000000001,0.060142144090835424
42,98.506,82.56,0.04936885619987114
43,98.202,82.05,0.05747969836079101
44,98.00999999999999,81.88,0.058137580104793904
45,99.16199999999999,83.48,0.056381856296405755
46,98.032,82.31,0.045213490100506015
47,98.52199999999999,82.72,0.05326259000329352
48,99.122,83.37,0.0497947124049158
49,98.722,83.21,0.04771412278179337
50,98.81400000000001,83.33,0.047799154940527826
51,97.502,81.02000000000001,0.04714443669844981
52,98.75399999999999,82.39,0.04093914264824975
53,98.48400000000001,82.78,0.045553669299590316
54,99.188,83.36,0.04581173520271435
55,99.02,83.11,0.046560619253372834
56,98.898,83.00999999999999,0.04707196134316819
57,96.324,80.75,0.03814764626667617
58,99.03999999999999,83.48,0.05000324731761449
59,99.00999999999999,83.04,0.038582458425543385
60,98.524,82.27,0.04700985517952537
61,98.588,81.82000000000001,0.04145456040604844
62,98.78,82.63000000000001,0.038301871051127416
63,98.078,82.04,0.042362043634317566
64,99.066,83.14,0.03793824377891464
65,98.92800000000001,83.37,0.04201626226075513
66,98.798,82.92,0.040067155826808164
67,99.176,83.02000000000001,0.038952379688576504
68,99.542,83.77,0.028598604737693156
69,98.87599999999999,83.26,0.04190961843818504
70,98.694,82.84,0.04273375894151502
71,98.878,83.23,0.03267604556799306
72,98.36200000000001,82.23,0.03651805363171284
73,97.88,81.71000000000001,0.036612763669120134
74,99.46000000000001,83.89999999999999,0.0349826822797616
75,98.952,82.46,0.041518733177250036
76,99.232,83.32000000000001,0.03169126964781949
77,99.044,82.11,0.02920899117113184
78,99.024,83.31,0.0348263865975255
79,99.62,84.55,0.03897300432487807
80,99.126,83.31,0.023609240207748333
81,99.08200000000001,83.07,0.0407207245432224
82,99.068,83.12,0.031393678261819706
83,99.09,82.92,0.029500705621698882
84,98.83999999999999,83.36,0.03470906896820075
85,98.878,83.17,0.0302841618547582
86,99.224,83.73,0.035946466515723585
87,99.068,83.13000000000001,0.030995245302586804
88,98.954,82.93,0.028892447436357167
89,98.648,83.02000000000001,0.030159364846233418
90,99.378,83.39,0.032835207377651096
91,99.212,83.46000000000001,0.028997784089872247
92,98.65,82.58,0.029920434124584932
93,99.41600000000001,83.96000000000001,0.03421696800150132
94,98.758,83.0,0.026847806144597478
95,99.41600000000001,83.93,0.034416382389420914
96,99.384,83.47,0.022862851742695308
97,99.528,84.28999999999999,0.02870753877935518
98,99.388,83.7,0.024881435648553878
99,98.91799999999999,83.12,0.032241230874191985
100,99.014,82.78999999999999,0.025106454027423713
