Epoch,Train_Acc,Test_Acc,Train_Loss
1,66.322,64.92,1.3877640347499067
2,74.68,71.47,0.8935202033547185
3,80.772,75.8,0.6866425842885167
4,85.506,79.99000000000001,0.5595522226618074
5,85.776,79.33,0.4658035437964722
6,88.7,80.5,0.4101467627336455
7,90.468,80.61,0.3418607783439519
8,91.72,80.65,0.29074775788675794
9,93.702,82.11,0.2519302962304991
10,92.85799999999999,81.3,0.21307906678513341
11,92.814,80.67,0.1946131721403345
12,95.214,82.33,0.1749929856613774
13,95.056,82.17999999999999,0.15228736987742392
14,96.488,82.78999999999999,0.1467631367318656
15,97.356,83.31,0.13544150925291432
16,95.528,81.35,0.1169595102716447
17,96.428,82.04,0.11718151802101823
18,98.112,83.74000000000001,0.11657308332641106
19,96.932,82.35,0.10252032595712815
20,97.60799999999999,82.82000000000001,0.09806199088190085
21,98.15,83.42,0.10495657133548271
22,97.638,83.13000000000001,0.09502347698464961
23,97.802,82.87,0.0965283406032559
24,96.87,82.56,0.07757699707209768
25,97.334,82.07,0.09348553715123678
26,97.32,83.02000000000001,0.08346498101447111
27,98.18599999999999,83.42,0.08202363535508161
28,97.718,83.12,0.07472395539894709
29,97.026,82.23,0.0774878031175817
30,98.414,83.56,0.06951851674067952
31,97.69,82.73,0.07789436541497707
32,97.836,82.39999999999999,0.0690274969906882
33,98.53,83.37,0.0642737243387043
34,98.336,83.24000000000001,0.06689953420336818
35,98.366,83.31,0.07059372345848595
36,97.36,82.61,0.06630082023577155
37,98.19,83.25,0.06173251307291953
38,97.966,82.62,0.05888749831414167
39,97.61999999999999,82.13000000000001,0.0633855075128247
40,98.508,83.41,0.06156744835826823
41,97.858,82.71,0.05682571535315061
42,98.624,84.28,0.05489417276946027
43,97.416,82.94,0.05568677635723189
44,98.26,82.92,0.05253879707696659
45,97.124,82.02000000000001,0.04844431059568694
46,98.372,83.06,0.061044634504587914
47,97.98599999999999,82.52000000000001,0.04875618735756463
48,98.258,83.5,0.04850005868500333
49,98.622,82.95,0.052120677041187
50,98.374,83.23,0.0542508537638867
51,98.436,82.8,0.042096192820604755
52,99.144,84.48,0.046962462784153024
53,98.962,84.11999999999999,0.04381156358161502
54,98.588,83.59,0.046586953404294314
55,98.89,83.91999999999999,0.05098245541453171
56,98.788,83.5,0.04729277636822196
57,98.358,82.22,0.04223405288385294
58,98.74000000000001,83.38,0.041174147638556
59,99.056,83.81,0.0424153242299519
60,98.664,83.5,0.034342160864408326
61,98.67399999999999,82.74000000000001,0.056162549213755936
62,99.342,83.82,0.04020236022119476
63,99.10600000000001,84.14,0.03924595622526755
64,99.422,84.22,0.03450804860747206
65,98.60600000000001,83.22,0.04830404541046118
66,98.722,83.72,0.04026666581819398
67,98.59,83.85000000000001,0.03673071428813943
68,98.554,83.58,0.03841072110538258
69,99.10600000000001,84.22,0.03687330975274928
70,98.86399999999999,83.48,0.03770754102244884
71,97.992,82.39999999999999,0.03267853576504245
72,98.91799999999999,83.35000000000001,0.0339465645372125
73,98.92,83.95,0.04222582838725974
74,99.148,83.99,0.0386414135463269
75,99.426,84.17999999999999,0.027754144273729815
76,98.584,83.64,0.03261574298757879
77,98.884,83.47,0.03997540449632382
78,98.992,83.37,0.029557764733494658
79,98.572,83.72,0.038795107555480726
80,98.99,83.67,0.033238948681601495
81,98.988,83.95,0.028714636531607947
82,98.762,83.15,0.03220103851565414
83,99.092,84.17,0.03658708796129105
84,98.626,82.74000000000001,0.03204767438562979
85,99.16,84.23,0.03020043802403552
86,98.654,83.63000000000001,0.03166049847377019
87,99.392,84.66,0.02439578993495938
88,98.59,83.23,0.042962614332291406
89,99.236,83.99,0.02207362940298062
90,99.05000000000001,83.59,0.029805368079744085
91,99.372,84.02,0.028465805158675094
92,99.35199999999999,84.28999999999999,0.03322870184638537
93,99.22,83.62,0.031950234816542106
94,99.068,83.21,0.022172874873684918
95,98.79,83.26,0.030513087559799885
96,98.738,83.35000000000001,0.025598931356887154
97,98.386,83.00999999999999,0.02195788125278071
98,99.092,84.21,0.03479554400917066
99,99.436,84.13000000000001,0.02810440640801562
100,99.49,84.28999999999999,0.021963913415568054
