Epoch,Train_Acc,Test_Acc,Train_Loss
1,57.738,56.63,1.472546502833476
2,65.524,63.53,1.088599021325026
3,73.71799999999999,70.36,0.8658240184454662
4,77.118,72.98,0.7231663569160129
5,81.352,75.59,0.5983577075669223
6,86.37,79.25999999999999,0.5107789443391363
7,87.292,78.94,0.4429817746972184
8,88.864,79.25,0.3727401913908284
9,93.206,81.67999999999999,0.32302320186439376
10,93.604,81.27,0.28190813736651865
11,90.878,78.10000000000001,0.24699208073203674
12,92.154,79.23,0.21823862851942744
13,92.826,79.06,0.1957212238074721
14,94.724,80.02,0.1710376147385639
15,96.396,81.75,0.16181442582422434
16,96.382,81.52000000000001,0.14486280515018252
17,94.006,79.77,0.13604936363947245
18,96.234,81.07,0.12321236157489707
19,97.234,81.62,0.1326155685617224
20,97.25399999999999,82.12,0.10284091317621262
21,96.918,81.73,0.10505671923101197
22,97.782,82.17999999999999,0.10533713262356684
23,97.982,82.39,0.09929635095537481
24,96.954,81.56,0.09254001142293967
25,97.28,81.58999999999999,0.09819794057995257
26,95.84,80.08,0.08340116967405418
27,96.378,80.58,0.08938411933005504
28,98.142,82.67999999999999,0.08362499752071212
29,97.946,82.53,0.08785727801268249
30,97.418,81.69,0.07527227855830565
31,98.104,82.72,0.07082742063940177
32,98.26599999999999,82.48,0.08331294898944133
33,98.412,82.63000000000001,0.06998859657450458
34,96.86200000000001,81.34,0.07374572835806364
35,98.02199999999999,82.04,0.07208057170864218
36,97.85199999999999,81.98,0.06663040927050949
37,97.612,81.98,0.07060314725776015
38,97.87,82.15,0.06951768636537353
39,98.31,82.67999999999999,0.06512035748681953
40,97.764,82.03,0.06781996894196686
41,97.316,81.56,0.06315345746417984
42,98.056,82.11,0.06500423407135054
43,99.048,83.65,0.05937641248849216
44,98.532,82.8,0.061816211555973694
45,98.408,82.93,0.06275643308496917
46,98.476,82.77,0.05754100224997639
47,98.48400000000001,83.1,0.061565625454957744
48,97.868,82.71,0.055188915490813235
49,98.10600000000001,82.8,0.054752382290813965
50,98.442,82.41000000000001,0.0539401647435469
51,97.89999999999999,82.34,0.05828491502213399
52,98.812,83.88,0.05670204860976447
53,98.58,82.44,0.05335860661974729
54,97.75399999999999,81.89,0.04912962256851868
55,98.726,82.86,0.054263735984099545
56,98.746,83.02000000000001,0.049258550420156956
57,99.392,83.50999999999999,0.0545745497507652
58,96.916,81.32000000000001,0.04761742371430858
59,98.502,82.83,0.04592531032393129
60,98.514,82.95,0.04775978902148207
61,98.658,82.83,0.04688286760435922
62,98.342,82.80999999999999,0.04674037264215181
63,98.976,83.89,0.04944781350794241
64,98.79400000000001,83.43,0.04482811338463536
65,97.548,82.21000000000001,0.04305917054306149
66,98.872,83.73,0.046261721803389
67,98.99799999999999,83.57,0.04604156824412977
68,98.886,83.36,0.0439038261970835
69,99.084,83.57,0.04364639337157028
70,99.09400000000001,84.08,0.04066442875488004
71,98.53,82.72,0.0425000261083883
72,99.226,84.1,0.042849463577445686
73,99.234,83.67999999999999,0.04150117734366584
74,99.484,84.33,0.04356921069269158
75,98.75399999999999,82.80999999999999,0.03789286182333907
76,98.802,83.55,0.038998195663025446
77,99.36,83.78999999999999,0.0467118232615862
78,99.322,83.85000000000001,0.034303729015904484
79,98.37599999999999,82.37,0.037937980514819745
80,98.044,82.16,0.0460297545219999
81,98.25399999999999,82.84,0.036258724345097644
82,98.236,82.50999999999999,0.04155338301730957
83,99.368,84.42,0.038142469517700256
84,99.058,83.47,0.03840000888444674
85,98.656,82.86,0.03555433781998673
86,99.30600000000001,84.11,0.03659963267857579
87,98.26,82.80999999999999,0.03706991057167106
88,98.724,83.07,0.038388971448209776
89,98.98,83.5,0.03305421495173961
90,99.274,83.36,0.037407228926634666
91,99.058,83.97,0.033887354698830224
92,98.654,83.31,0.03249824871694672
93,99.07000000000001,83.42,0.0420687698427608
94,98.114,83.14,0.02964215424260758
95,98.996,83.66,0.039580249632934265
96,99.426,83.96000000000001,0.03258660499351439
97,99.464,84.22,0.02515599735965029
98,99.424,83.88,0.043255320113251484
99,98.738,83.44,0.027694734267957
100,99.312,83.89,0.035598703063256285
