Epoch,Train_Acc,Test_Acc,Train_Loss
1,57.64,56.35,1.4668880914483229
2,64.428,63.62,1.3199958944564585
3,66.518,64.32,0.9449876322770667
4,74.66000000000001,71.2,0.8124645861518353
5,78.086,73.33,0.6974928128673598
6,82.636,76.83,0.6074852419021489
7,85.038,78.09,0.521639068451379
8,86.82600000000001,78.75,0.448047157462753
9,90.3,80.36,0.3823034965892887
10,91.08800000000001,80.2,0.3313862607073601
11,91.532,80.55,0.2931545397214344
12,91.80199999999999,79.75999999999999,0.2459200901334243
13,95.306,82.35,0.220945495645256
14,93.95400000000001,80.16,0.19450560415073123
15,95.26,80.91000000000001,0.17767969408856177
16,96.938,82.35,0.15806857946798053
17,95.974,81.86,0.14571170471465725
18,96.78999999999999,81.76,0.1356951285634771
19,97.222,82.46,0.12476602239091225
20,97.436,81.86,0.11768381078215435
21,96.95,82.31,0.11425441800488059
22,96.492,81.57,0.10691454959140086
23,96.604,81.83,0.10355200807390082
24,98.098,82.67,0.10435320274479201
25,98.578,83.54,0.09770617366272985
26,95.918,81.08,0.08808027806124934
27,97.53399999999999,82.32000000000001,0.09160795285011572
28,97.878,82.27,0.08603984735283257
29,97.35000000000001,82.04,0.08751431246802611
30,97.946,82.75,0.07490311778993691
31,97.478,82.59,0.08600270182199185
32,97.684,82.43,0.08064196925774655
33,98.148,82.95,0.06518226947106631
34,97.524,82.01,0.08115454467714352
35,98.074,82.42,0.07248598624222086
36,97.414,81.77,0.07188638163280323
37,97.98,82.75,0.06819185373999173
38,98.09,82.45,0.06263438387773336
39,97.588,82.91,0.07424750390304478
40,98.572,82.84,0.06766288849430473
41,97.41,82.71,0.06414242918693039
42,98.342,82.94,0.06243597894943917
43,97.942,82.91,0.06256109719139957
44,97.792,82.89,0.05822773389608327
45,98.856,83.5,0.062094720967603455
46,98.89,83.46000000000001,0.058125535799863286
47,97.11999999999999,80.55,0.0570801226494392
48,97.844,82.65,0.05450568943889752
49,98.46000000000001,83.00999999999999,0.06387815646024222
50,97.85199999999999,82.35,0.05542311825870794
51,98.734,83.76,0.053382164606785215
52,98.874,83.45,0.048831132989291336
53,98.682,84.13000000000001,0.0640416014041124
54,98.394,82.69999999999999,0.05124726777054358
55,97.006,81.49,0.052189330825709576
56,98.478,83.66,0.049548543648339646
57,98.934,84.03,0.0510308817238532
58,99.122,84.47,0.04896633852413311
59,98.33800000000001,83.07,0.042110116003141344
60,98.714,83.25,0.0544482220152287
61,99.166,83.37,0.047171716287080376
62,98.638,83.24000000000001,0.05111871878060487
63,99.28399999999999,84.32,0.04981315004154909
64,98.162,82.58,0.036675525639062734
65,97.87400000000001,82.96,0.04543183413312605
66,97.356,81.08999999999999,0.0478949225777129
67,98.96000000000001,83.91999999999999,0.04642505964654012
68,99.104,83.88,0.04674228675223341
69,98.652,83.46000000000001,0.043751144801992076
70,98.89,83.83,0.0457042469700743
71,98.52,82.94,0.0384220504152915
72,98.386,82.97,0.0455888534336776
73,98.736,83.17,0.0417355552679026
74,98.548,83.11,0.040902231851571595
75,98.916,83.28999999999999,0.03872974737961714
76,98.11800000000001,82.67,0.04322649536281176
77,98.828,83.31,0.047410189437362034
78,99.18,84.53,0.03795516985749779
79,98.798,83.41,0.03722190708048148
80,98.58,83.21,0.03919499588281284
81,98.666,83.19,0.04021555404262909
82,99.21799999999999,84.07,0.03851534452681165
83,98.97200000000001,83.89999999999999,0.044230130923171455
84,99.446,84.15,0.03586017026186838
85,98.848,83.57,0.03785530494853744
86,98.726,83.84,0.03524553020835108
87,99.102,83.58,0.037407261837521556
88,98.626,83.54,0.03927850503648985
89,99.434,84.76,0.03255567637919125
90,98.858,83.98,0.03143112129043363
91,99.21,84.07,0.046296107420304274
92,99.46000000000001,84.44,0.03202904921654827
93,97.904,82.67,0.03127542577501915
94,99.288,84.41,0.03647734281818589
95,98.58200000000001,83.02000000000001,0.03794883195083955
96,99.612,84.81,0.03833522464508888
97,99.226,84.2,0.0341837839733785
98,99.478,84.1,0.035383478394853035
99,99.366,84.17999999999999,0.036794118514787894
100,99.59400000000001,84.55,0.03242484234753014
