Epoch,Train_Acc,Test_Acc,Train_Loss
1,50.722,50.43,1.527892280112752
2,62.166,60.480000000000004,1.1298221279593075
3,76.342,72.16,0.8636265637167274
4,79.056,73.87,0.6999253876069013
5,79.318,73.55000000000001,0.583477199058551
6,85.952,78.13,0.49568302616896226
7,89.848,79.43,0.41344900179625776
8,90.558,79.08,0.3467642669863713
9,92.438,80.08999999999999,0.2972629830298369
10,92.266,79.35,0.24745442251415203
11,90.032,77.35,0.2111307898121874
12,95.42,79.9,0.1878002200732984
13,93.16799999999999,78.44,0.16018707736912172
14,96.394,80.33,0.1457277601513335
15,95.926,79.91,0.13440014037739514
16,96.518,80.19,0.11701028104490407
17,97.04,80.30000000000001,0.11225433908212368
18,97.5,81.03,0.10713567649421599
19,98.1,81.56,0.1005615779321374
20,96.98400000000001,80.34,0.09562987856962302
21,98.35000000000001,81.93,0.09079439606716441
22,95.76,78.95,0.08089431327478269
23,97.81800000000001,81.39,0.0893094413839352
24,97.78,80.67999999999999,0.07485574720721558
25,98.128,81.10000000000001,0.08014077893690542
26,98.916,82.38,0.06919437443332561
27,98.354,81.47999999999999,0.07060478458150059
28,98.09400000000001,81.6,0.0763201556283721
29,98.82,82.05,0.06248997191048782
30,98.768,82.33,0.061972380729506504
31,98.636,82.14,0.06501649874542385
32,98.544,82.1,0.0620050326703102
33,98.526,81.69999999999999,0.06318024966223856
34,96.068,80.03,0.05604924615966799
35,98.6,82.0,0.06395643573786404
36,98.53,82.36,0.05212832793042295
37,98.024,81.39999999999999,0.05911193162363911
38,98.612,82.16,0.05468909276540384
39,98.76599999999999,82.08,0.04528604528394497
40,98.39,81.83,0.055884522978690405
41,99.026,82.41000000000001,0.053373920833519266
42,97.304,80.66,0.05207816414523732
43,97.71600000000001,81.21000000000001,0.04862520933839614
44,98.46000000000001,81.88,0.04707601737356661
45,98.878,82.49,0.0520770331507351
46,98.914,82.82000000000001,0.04548244360711395
47,98.868,82.27,0.04045567592627385
48,98.87,82.21000000000001,0.05250001371027711
49,99.10799999999999,82.67,0.04256527333641234
50,98.788,82.82000000000001,0.04799276095250939
51,99.354,83.13000000000001,0.03663852587002097
52,98.028,81.82000000000001,0.04496938534593984
53,97.804,81.25,0.04611140686561308
54,98.698,82.37,0.04081552065713891
55,98.86399999999999,82.47,0.04447494408074173
56,98.778,81.6,0.03698623953315684
57,99.066,82.76,0.041712910971691226
58,99.158,83.02000000000001,0.04527416130166996
59,99.492,82.95,0.04022449739966625
60,99.234,82.89999999999999,0.0376490177543875
61,98.86200000000001,82.06,0.032421326123685944
62,98.952,82.41000000000001,0.041508479138224114
63,99.14,82.6,0.032173425095285944
64,98.97,82.56,0.043323820560810015
65,99.128,82.22,0.03688736256848261
66,98.916,81.96,0.038908569878080376
67,99.324,82.72,0.033610361264175985
68,98.89,82.46,0.03702690312408132
69,98.618,81.43,0.03152653177471562
70,98.47200000000001,81.78999999999999,0.03885830905007989
71,99.278,82.82000000000001,0.0352000237872858
72,99.17200000000001,82.69999999999999,0.038190927862486256
73,99.32600000000001,83.03,0.032128531691569734
74,98.04,81.19,0.03367124786815772
75,99.438,82.62,0.03145643541700901
76,98.586,82.06,0.03621806242957871
77,98.494,81.67,0.03349778084213907
78,99.22800000000001,82.86,0.03224933364504242
79,99.18400000000001,82.74000000000001,0.03594381670227728
80,98.676,82.43,0.03137067532457654
81,99.31400000000001,82.69,0.02808601428433481
82,98.82600000000001,82.19999999999999,0.03165183920739129
83,98.96000000000001,82.43,0.03582646559209392
84,98.958,82.39999999999999,0.027032973165234554
85,98.57000000000001,82.02000000000001,0.031556420593687434
86,99.068,82.16,0.032358890910961315
87,99.234,82.82000000000001,0.028049580398318775
88,98.97399999999999,82.1,0.031121575750399838
89,98.916,82.16,0.03077272115791615
90,98.91799999999999,82.16,0.032565677306064966
91,99.016,82.80999999999999,0.03246045703845619
92,98.812,81.82000000000001,0.03041739925772891
93,98.79,81.85,0.02849009162194439
94,99.276,83.23,0.026257213769609208
95,98.59400000000001,82.26,0.034933409395047015
96,99.21799999999999,82.91,0.03086336868644074
97,99.16,83.11,0.025528282606601328
98,99.112,82.89999999999999,0.03190727930185814
99,99.436,83.36,0.027961541091326696
100,99.016,82.17999999999999,0.028903918145318983
